elapsed_seconds_of_video,actual_elapsed_seconds,object_x_coordinate,object_y_coordinate,balloon_angle,acceleration
3.8333333333333335,41.25116586685181,271,159,2.4458204414004454,0.8395719571198179
3.8666666666666667,41.39225149154663,271,159,2.4458204414004454,0.8395719571198179
3.9,41.54941487312317,271,159,2.4458204414004454,0.8395719571198179
3.933333333333333,41.674906730651855,271,159,2.4458204414004454,0.8395719571198179
3.966666666666667,41.82558488845825,271,159,2.4458204414004454,0.8395719571198179
4.0,41.973238945007324,271,159,2.4458204414004454,0.8395719571198179
4.033333333333333,42.098695039749146,271,160,2.451973688434498,0.8416945080091534
4.066666666666666,42.240238189697266,271,160,2.451973688434498,0.8416945080091534
4.1,42.38133502006531,270,160,2.3079007707210812,0.792016930087129
4.133333333333334,42.522836208343506,270,160,2.3079007707210812,0.792016930087129
4.166666666666667,42.66395974159241,269,160,2.163798645892465,0.7423696182585269
4.2,42.78943467140198,269,160,2.163798645892465,0.7423696182585269
4.233333333333333,42.93099498748779,268,160,2.0196691286363895,0.6927506622705876
4.266666666666667,43.05645179748535,268,161,2.024765063429315,0.694504405567616
4.3,43.21375846862793,267,161,1.8802467869725001,0.6447857922590284
4.333333333333333,43.35477590560913,267,161,1.8802467869725001,0.6447857922590284
4.366666666666666,43.495835304260254,266,160,1.7313351858393309,0.5935901946464294
4.4,43.63740921020508,265,160,1.5871343995099971,0.544044879609875
4.433333333333334,43.77850341796875,264,160,1.4429134989021044,0.49452031312496436
4.466666666666667,43.92002487182617,264,160,1.4429134989021044,0.49452031312496436
4.5,44.061193227767944,264,160,1.4429134989021044,0.49452031312496436
4.533333333333333,44.202303886413574,263,159,1.295412420208643,0.4438953279056107
4.566666666666666,44.34386110305786,262,159,1.1515188836519403,0.3945312618416067
4.6,44.46932053565979,262,159,1.1515188836519403,0.3945312618416067
4.633333333333334,44.61734962463379,261,159,1.0076108179591603,0.3451821540210287
4.666666666666667,44.75237441062927,261,159,1.0076108179591603,0.3451821540210287
4.7,44.8936927318573,261,159,1.0076108179591603,0.3451821540210287
4.733333333333333,45.01958727836609,261,158,1.0050859962536602,0.3443165024630542
4.766666666666667,45.160720109939575,260,157,0.8593722359490231,0.2943662324022905
4.8,45.270580530166626,259,157,0.7161599390572135,0.24528832630098454
4.833333333333333,45.41164946556091,259,157,0.7161599390572135,0.24528832630098454
4.866666666666666,45.538310527801514,259,157,0.7161599390572135,0.24528832630098454
4.9,45.659533977508545,259,157,0.7161599390572135,0.24528832630098454
4.933333333333334,45.800602436065674,259,157,0.7161599390572135,0.24528832630098454
4.966666666666667,45.95746469497681,259,157,0.7161599390572135,0.24528832630098454
5.0,46.09855532646179,258,157,0.5729386925528337,0.1962196219621962
5.033333333333333,46.24014163017273,258,157,0.5729386925528337,0.1962196219621962
5.066666666666666,46.38123536109924,258,157,0.5729386925528337,0.1962196219621962
5.1,46.538434743881226,258,156,0.5715100126458886,0.19573019871256647
5.133333333333334,46.663901805877686,258,156,0.5715100126458886,0.19573019871256647
5.166666666666667,46.82261037826538,258,156,0.5715100126458886,0.19573019871256647
5.2,46.96211910247803,258,156,0.5715100126458886,0.19573019871256647
5.233333333333333,47.10316443443298,258,156,0.5715100126458886,0.19573019871256647
5.266666666666667,47.22905087471008,258,156,0.5715100126458886,0.19573019871256647
5.3,47.3706579208374,258,156,0.5715100126458886,0.19573019871256647
5.333333333333333,47.511762857437134,258,156,0.5715100126458886,0.19573019871256647
5.366666666666666,47.668919801712036,259,156,0.7143741893616721,0.24467644424540982
5.4,47.79439401626587,259,156,0.7143741893616721,0.24467644424540982
5.433333333333334,47.93589210510254,259,156,0.7143741893616721,0.24467644424540982
5.466666666666667,48.092620849609375,260,155,0.8550973886093467,0.2929010695187166
5.5,48.234150648117065,260,156,0.8572294832386606,0.2936318228470127
5.533333333333333,48.34384512901306,261,156,1.0000741191670732,0.3425981636309346
5.566666666666666,48.51619219779968,261,156,1.0000741191670732,0.3425981636309346
5.6,48.65792918205261,262,156,1.1429063228319387,0.39157729707534666
5.633333333333334,48.79904246330261,263,157,1.2889375486444907,0.44167359725861216
5.666666666666667,48.940539836883545,263,157,1.2889375486444907,0.44167359725861216
5.7,49.088162660598755,264,158,1.4356838844852262,0.4920383907077893
5.733333333333333,49.22813296318054,265,158,1.579182877154344,0.5413136786522504
5.766666666666667,49.36613965034485,266,158,1.7226620561964059,0.5906094041758615
5.8,49.50669264793396,266,158,1.7226620561964059,0.5906094041758615
5.833333333333333,49.6290328502655,267,159,1.8708050417211926,0.6415387240496729
5.866666666666666,49.77367877960205,268,159,2.014598769829888,0.6910057645631068
5.9,49.9147744178772,269,159,2.158367114255646,0.7404990548682189
5.933333333333334,50.05649781227112,269,160,2.163798645892465,0.7423696182585269
5.966666666666667,50.1819543838501,270,161,2.313722477104887,0.7940235053653552
6.0,50.339160203933716,270,161,2.313722477104887,0.7940235053653552
6.033333333333333,50.4802942276001,272,162,2.6091418506165405,0.8959364422836077
6.066666666666666,50.590100049972534,272,162,2.6091418506165405,0.8959364422836077
6.1,50.699788331985474,272,163,2.6157548519978477,0.8982198925841768
6.133333333333334,50.841328144073486,273,163,2.7608556288781245,0.9483475060532688
6.166666666666667,50.96682786941528,274,164,2.913302452700086,1.0010658946179463
6.2,51.10790395736694,274,164,2.913302452700086,1.0010658946179463
6.233333333333333,51.24942374229431,274,165,2.920721494845394,1.0036329470717196
6.266666666666667,51.390647172927856,274,166,2.9281783872755693,1.006213233124127
6.3,51.54780721664429,274,166,2.9281783872755693,1.006213233124127
6.333333333333333,51.68894553184509,275,167,3.0821807969272896,1.0595335588392383
6.366666666666666,51.83454251289368,274,168,2.9432068865276366,1.0114139185401636
6.4,51.95591187477112,274,168,2.9432068865276366,1.0114139185401636
6.433333333333334,52.11262917518616,274,168,2.9432068865276366,1.0114139185401636
6.466666666666667,52.23857092857361,274,168,2.9432068865276366,1.0114139185401636
6.5,52.37969446182251,273,168,2.7962862388047367,0.9605949920508744
6.533333333333333,52.53630018234253,273,168,2.7962862388047367,0.9605949920508744
6.566666666666666,52.67741680145264,273,169,2.8034816794085784,0.9630826391802002
6.6,52.80279564857483,273,169,2.8034816794085784,0.9630826391802002
6.633333333333334,52.92823648452759,272,169,2.656147180171384,0.9121693516176276
6.666666666666667,53.069751262664795,272,169,2.656147180171384,0.9121693516176276
6.7,53.21085739135742,272,169,2.656147180171384,0.9121693516176276
6.733333333333333,53.3402259349823,272,169,2.656147180171384,0.9121693516176276
6.766666666666667,53.496973752975464,272,168,2.649328779465749,0.9098143671728578
6.8,53.622429609298706,271,168,2.502336428944286,0.8590699984109329
6.833333333333333,53.748316287994385,271,168,2.502336428944286,0.8590699984109329
6.866666666666666,53.889442920684814,272,168,2.649328779465749,0.9098143671728578
6.9,54.024885177612305,272,167,2.6425452704007952,0.9074715370018976
6.933333333333334,54.15839409828186,272,166,2.6357963860235105,0.9051407670575589
6.966666666666667,54.3003933429718,273,166,2.782005512339342,0.9556581431943352
7.0,54.42585849761963,273,166,2.782005512339342,0.9556581431943352
7.033333333333333,54.55175971984863,273,166,2.782005512339342,0.9556581431943352
7.066666666666666,54.692875623703,273,165,2.774919666229131,0.9532087434688168
7.1,54.818350076675415,274,165,2.920721494845394,1.0036329470717196
7.133333333333334,54.959898471832275,274,165,2.920721494845394,1.0036329470717196
7.166666666666667,55.11662220954895,274,165,2.920721494845394,1.0036329470717196
7.2,55.243107318878174,275,164,3.058697546705261,1.0513990182328192
7.233333333333333,55.3680055141449,275,164,3.058697546705261,1.0513990182328192
7.266666666666667,55.50961351394653,276,164,3.204053220864568,1.101773260156529
7.3,55.651110887527466,276,164,3.204053220864568,1.101773260156529
7.333333333333333,55.77660632133484,276,164,3.204053220864568,1.101773260156529
7.366666666666666,55.91769242286682,277,164,3.3493676209621603,1.1521906185031185
7.4,56.05921721458435,278,164,3.49463889595893,1.2026530970345675
7.433333333333334,56.20080280303955,278,164,3.49463889595893,1.2026530970345675
7.466666666666667,56.32624554634094,278,164,3.49463889595893,1.2026530970345675
7.5,56.4678053855896,279,164,3.6398651981320804,1.253162705429582
7.533333333333333,56.60888361930847,279,164,3.6398651981320804,1.253162705429582
7.566666666666666,56.71868920326233,280,164,3.7850446832140623,1.303721459554018
7.6,56.86054015159607,280,164,3.7850446832140623,1.303721459554018
7.633333333333334,56.986037731170654,281,164,3.930175510530854,1.3543313817330214
7.666666666666667,57.12713074684143,281,165,3.940169928706449,1.3578192042370942
7.7,57.2686710357666,282,165,4.085616743388277,1.4086153846153846
7.733333333333333,57.39415431022644,282,165,4.085616743388277,1.4086153846153846
7.766666666666667,57.53523397445679,283,166,4.24179238512867,1.4632411207576954
7.8,57.64909887313843,284,167,4.398705315605232,1.5182142857142857
7.833333333333333,57.78663873672485,285,167,4.544724432332949,1.5694546080098453
7.866666666666666,57.92778158187866,285,168,4.5563583976871405,1.5735407023144452
7.9,58.08486461639404,286,168,4.702688714679061,1.6249809377432682
7.933333333333334,58.22598481178284,286,169,4.714754476484433,1.6292263242375604
7.966666666666667,58.35188436508179,285,170,4.579805554855912,1.5817774582011719
8.0,58.493003845214844,285,171,4.591619667410722,1.585928462863512
8.033333333333333,58.61845397949219,284,172,4.4556027934265,1.5381707110130665
8.066666666666666,58.77562379837036,284,172,4.4556027934265,1.5381707110130665
8.1,58.91670250892639,284,173,4.467159021385971,1.542225497420781
8.133333333333333,59.05821347236633,284,174,4.478775228144339,1.5463018471901173
8.166666666666666,59.19940114021301,283,174,4.330060245813884,1.4941537765344746
8.2,59.340491771698,282,174,4.1812867863869165,1.4420676467564513
8.233333333333333,59.482072830200195,281,175,4.042978032003751,1.3937165880367783
8.266666666666667,59.62286448478699,280,175,3.8937075202290816,1.341607732980833
8.3,59.747793197631836,280,176,3.903895665589429,1.3451619199224834
8.333333333333334,59.873692989349365,279,176,3.754183763760442,1.2929685337908894
8.366666666666667,60.01479649543762,278,176,3.6044205068982054,1.240829131652661
8.4,60.14024829864502,277,176,3.454607916046756,1.1887414956579456
8.433333333333334,60.28180480003357,277,177,3.4636768856631925,1.191892737243781
8.466666666666667,60.4229097366333,275,176,3.1548428365404355,1.0847126865671641
8.5,60.56444048881531,275,175,3.1466007032050443,1.081855886942117
8.533333333333333,60.68992781639099,274,176,3.0048944094759014,1.0327671126891913
8.566666666666666,60.81542444229126,274,175,2.9970425534452416,1.0300486517687804
8.6,60.95713496208191,274,174,2.9892315874799706,1.0273445030043271
8.633333333333333,61.082507848739624,274,174,2.9892315874799706,1.0273445030043271
8.666666666666666,61.19232535362244,274,174,2.9892315874799706,1.0273445030043271
8.7,61.30217385292053,275,173,3.130244834187829,1.0761873278236915
8.733333333333333,61.443275451660156,275,172,3.1221304341571052,1.0733753315649868
8.766666666666667,61.59155774116516,275,171,3.114057953254336,1.0705780350711858
8.8,61.73266267776489,276,171,3.26203344818532,1.1218826761473821
8.833333333333334,61.87425088882446,277,170,3.401174824127915,1.170179710533369
8.866666666666667,62.0052011013031,277,169,3.3924294088127476,1.1671424857514248
8.9,62.123642444610596,278,169,3.5395591368532866,1.2182694974927986
8.933333333333334,62.27436947822571,279,169,3.686642139943349,1.2694455005703078
8.966666666666667,62.406370401382446,280,169,3.8336765027575956,1.3206725918808553
9.0,62.559664249420166,280,169,3.8336765027575956,1.3206725918808553
9.033333333333333,62.69818663597107,281,168,3.970460024887964,1.3683918136421593
9.066666666666666,62.83924078941345,281,169,3.98066031379979,1.3719528752127625
9.1,62.97293543815613,281,168,3.970460024887964,1.3683918136421593
9.133333333333333,63.09842586517334,282,169,4.12759166554924,1.4232884615384616
9.166666666666666,63.238999366760254,282,169,4.12759166554924,1.4232884615384616
9.2,63.380537271499634,282,169,4.12759166554924,1.4232884615384616
9.233333333333333,63.5216224193573,283,169,4.27446865460647,1.4746814693092325
9.266666666666667,63.66360592842102,283,169,4.27446865460647,1.4746814693092325
9.3,63.773465394973755,283,170,4.285472698200518,1.478534996776966
9.333333333333334,63.89897537231445,283,170,4.285472698200518,1.478534996776966
9.366666666666667,64.00878095626831,283,170,4.285472698200518,1.478534996776966
9.4,64.13457083702087,283,170,4.285472698200518,1.478534996776966
9.433333333333334,64.27609324455261,284,170,4.432668428995422,1.530125143582613
9.466666666666667,64.41720986366272,283,171,4.296533438369196,1.4824088285916779
9.5,64.54217481613159,284,172,4.4556027934265,1.5381707110130665
9.533333333333333,64.69935441017151,283,172,4.307651313593487,1.4863031265266242
9.566666666666666,64.8404815196991,283,173,4.318826766878904,1.4902180540872352
9.6,64.96635341644287,282,174,4.1812867863869165,1.4420676467564513
9.633333333333333,65.10770344734192,282,175,4.192193590334309,1.4458834229020257
9.666666666666666,65.24880170822144,280,175,3.8937075202290816,1.341607732980833
9.7,65.39032340049744,279,176,3.754183763760442,1.2929685337908894
9.733333333333333,65.53142094612122,278,177,3.6138807196414295,1.2441205918344644
9.766666666666667,65.67292284965515,278,178,3.623390655485937,1.2474296298885126
9.8,65.81404542922974,276,178,3.3221483613757496,1.1427423039041054
9.833333333333334,65.93950533866882,275,179,3.1798300913889324,1.093374613003096
9.866666666666667,66.08096837997437,273,179,2.87752481458903,0.9886884222195716
9.9,66.22211384773254,272,179,2.7263109694922165,0.936409090909091
9.933333333333334,66.34756422042847,270,179,2.4237713224087414,0.831966794738761
9.966666666666667,66.50509285926819,269,180,2.278471086078983,0.7818743657684067
10.0,66.64618110656738,268,180,2.126717468495712,0.729600304368963
10.033333333333333,66.78773164749146,266,179,1.818302948168974,0.6234854981084489
10.066666666666666,66.92882227897644,265,179,1.666867066658813,0.5714362965194063
10.1,67.07000398635864,265,179,1.666867066658813,0.5714362965194063
10.133333333333333,67.19550442695618,264,179,1.515407886451686,0.5194111385029135
10.166666666666666,67.33658695220947,263,178,1.3603301200718014,0.46617316801337416
10.2,67.43076634407043,263,177,1.3567516437924594,0.4649450176345457
10.233333333333333,67.52497506141663,263,177,1.3567516437924594,0.4649450176345457
10.266666666666667,67.65063548088074,263,177,1.3567516437924594,0.4649450176345457
10.3,67.79218578338623,262,176,1.2028842173750138,0.41215021675155245
10.333333333333334,67.93329310417175,263,176,1.3531919416618892,0.4637233250620348
10.366666666666667,68.07478618621826,263,176,1.3531919416618892,0.4637233250620348
10.4,68.23151397705078,263,175,1.349650866348625,0.4625080394670982
10.433333333333334,68.37258315086365,263,175,1.349650866348625,0.4625080394670982
10.466666666666667,68.49850606918335,263,175,1.349650866348625,0.4625080394670982
10.5,68.62397766113281,263,174,1.346128272058488,0.46129911055331224
10.533333333333333,68.73379802703857,264,174,1.4956335388375144,0.5126210015758345
10.566666666666666,68.8592734336853,264,174,1.4956335388375144,0.5126210015758345
10.6,69.00085163116455,264,174,1.4956335388375144,0.5126210015758345
10.633333333333333,69.14243936538696,264,174,1.4956335388375144,0.5126210015758345
10.666666666666666,69.28394150733948,264,174,1.4956335388375144,0.5126210015758345
10.7,69.42506122589111,264,174,1.4956335388375144,0.5126210015758345
10.733333333333333,69.5505154132843,265,174,1.6451184370052714,0.5639638938922549
10.766666666666667,69.69205451011658,265,174,1.6451184370052714,0.5639638938922549
10.8,69.83319902420044,265,174,1.6451184370052714,0.5639638938922549
10.833333333333334,69.95865368843079,266,174,1.794580936109956,0.6153298986659389
10.866666666666667,70.10020446777344,266,174,1.794580936109956,0.6153298986659389
10.9,70.24129986763,267,175,1.9491041423631583,0.6684705155912318
10.933333333333334,70.37827849388123,267,175,1.9491041423631583,0.6684705155912318
10.966666666666667,70.49286484718323,268,175,2.0989059144078936,0.7200247035573122
11.0,70.63400101661682,269,176,2.2545749457453685,0.7736400894187779
11.033333333333333,70.79119205474854,269,176,2.2545749457453685,0.7736400894187779
11.066666666666666,70.93232774734497,270,176,2.40470900147408,0.8253926365549843
11.1,71.07341313362122,270,177,2.411029725020518,0.8275724275724275
11.133333333333333,71.21498036384583,270,178,2.41738374412447,0.829763782822471
11.166666666666666,71.32479429244995,269,178,2.2664600640199715,0.7777353991186479
11.2,71.43465828895569,269,178,2.2664600640199715,0.7777353991186479
11.233333333333333,71.56013751029968,268,179,2.1210963776670866,0.7276648351648352
11.266666666666667,71.70168161392212,267,180,1.9749339931964904,0.677357142857143
11.3,71.81462144851685,266,180,1.8231227823531888,0.6251426559143572
11.333333333333334,71.93739056587219,265,180,1.6712859604709973,0.5729546222748014
11.366666666666667,72.09455037117004,264,180,1.5194256542108329,0.5207908244090996
11.4,72.2200779914856,263,180,1.367543992211294,0.46864904820905606
11.433333333333334,72.36115169525146,262,180,1.2156431049102,0.4165270826734241
11.466666666666667,72.48705506324768,261,180,1.0637251243657508,0.3644227195945946
11.5,72.62819218635559,261,180,1.0637251243657508,0.3644227195945946
11.533333333333333,72.75362300872803,260,179,0.9093804410556614,0.3115070564516129
11.566666666666666,72.8845911026001,260,179,0.9093804410556614,0.3115070564516129
11.6,73.02062916755676,260,179,0.9093804410556614,0.3115070564516129
11.633333333333333,73.16172289848328,260,178,0.90698142171276,0.3106847254622054
11.666666666666666,73.30291247367859,260,178,0.90698142171276,0.3106847254622054
11.7,73.42837905883789,260,177,0.9045950256320607,0.3098667257765094
11.733333333333333,73.55383348464966,260,177,0.9045950256320607,0.3098667257765094
11.766666666666667,73.64806842803955,261,176,1.0525599322684487,0.3605941617509234
11.8,73.773521900177,262,176,1.2028842173750138,0.41215021675155245
11.833333333333334,73.93068027496338,263,176,1.3531919416618892,0.4637233250620348
11.866666666666667,74.07175803184509,264,176,1.5034810393876639,0.5153156258401639
11.9,74.21324801445007,265,176,1.653749446348109,0.5669292608935467
11.933333333333334,74.35434103012085,266,176,1.803995100045858,0.6185663749767268
11.966666666666667,74.49549651145935,267,176,1.9542159398597354,0.6702291160891636
12.0,74.62098598480225,267,176,1.9542159398597354,0.6702291160891636
12.033333333333333,74.74646282196045,268,176,2.1044099072137,0.7219196357741523
12.066666666666666,74.88752460479736,269,176,2.2545749457453685,0.7736400894187779
12.1,74.99778342247009,270,176,2.40470900147408,0.8253926365549843
12.133333333333333,75.12327456474304,271,176,2.5548100229684754,0.8771794411618532
12.166666666666666,75.2800223827362,271,177,2.5615242640436975,0.8794970543539355
12.2,75.40591430664062,272,178,2.7191283471154004,0.9339271684447762
12.233333333333333,75.54704332351685,272,178,2.7191283471154004,0.9339271684447762
12.266666666666667,75.69167160987854,272,178,2.7191283471154004,0.9339271684447762
12.3,75.81406497955322,273,179,2.87752481458903,0.9886884222195716
12.333333333333334,75.95515823364258,272,180,2.7335316095296047,0.9389042699481681
12.366666666666667,76.09669470787048,273,181,2.8928048681397143,0.9939742580576535
12.4,76.23780703544617,273,182,2.9005058591799906,0.9966384817201848
12.433333333333334,76.36325573921204,272,182,2.748088155444687,0.9439348258387324
12.466666666666667,76.48871397972107,271,182,2.5956315176818223,0.8912716622962035
12.5,76.61441087722778,271,183,2.6025621791939244,0.893664596273292
12.533333333333333,76.75552225112915,270,184,2.456222025629196,0.8431600095050875
12.566666666666666,76.91271543502808,269,185,2.309062768348081,0.7924174320891146
12.6,77.05380153656006,268,185,2.155275601491053,0.7394343937244914
12.633333333333333,77.16367316246033,267,186,2.0068477175232764,0.6883384252793295
12.666666666666666,77.3053789138794,265,186,1.6982991411279873,0.5822369109947644
12.7,77.43086504936218,264,186,1.5439867759711512,0.5292254673152006
12.733333333333333,77.55635046958923,263,186,1.389652003132852,0.4762371328874673
12.766666666666667,77.6818037033081,262,186,1.235297057816496,0.4232695872129789
12.8,77.82334160804749,261,185,1.0780191534576953,0.3693243213937182
12.833333333333334,77.96444821357727,260,185,0.9240453444979024,0.31653395784543326
